upi_id,customer_id,bank_name,account_type,date_added,status,account_age_days,cleaning_status
justin9610@upi,cust103966,Sbi,Current,2025-01-22,Active,286,Cleaned and Validated
nicole2214@upi,cust107301,Pnb,Current,2025-07-07,Active,120,Cleaned and Validated
amber3799@upi,cust100833,Sbi,Savings,2024-07-20,Blocked,472,Cleaned and Validated
kayla7574@upi,cust104054,Kotak,Savings,2023-03-12,Active,968,Cleaned and Validated
tammy3282@upi,cust109773,Pnb,Credit_Card_Linked,2021-05-02,Active,1647,Cleaned and Validated
lindsay4972@upi,cust100999,Pnb,Credit_Card_Linked,2024-01-19,Active,655,Cleaned and Validated
michelle9040@upi,cust105023,Axis,Savings,2025-06-27,Active,130,Cleaned and Validated
gary9657@upi,cust106622,Kotak,Savings,2025-04-01,Active,217,Cleaned and Validated
shane7219@upi,cust103783,Pnb,Credit_Card_Linked,2024-02-21,Active,622,Cleaned and Validated
ralph2686@upi,cust107413,Icici,Credit_Card_Linked,2025-03-22,Active,227,Cleaned and Validated
tami7706@upi,cust107357,Kotak,Current,2024-09-23,Active,407,Cleaned and Validated
teresa5050@upi,cust108155,Pnb,Current,2023-06-19,Active,869,Cleaned and Validated
stephanie1757@upi,cust105160,Sbi,Current,2024-04-09,Active,574,Cleaned and Validated
johnny6952@upi,cust106373,Hdfc,Savings,2024-12-09,Active,330,Cleaned and Validated
melissa9464@upi,cust108583,Axis,Savings,2021-01-23,Active,1746,Cleaned and Validated
jonathan8802@upi,cust109424,Sbi,Current,2023-01-31,Active,1008,Cleaned and Validated
jesse5162@upi,cust109545,Axis,Current,2025-07-31,Active,96,Cleaned and Validated
daniel1866@upi,cust102804,Kotak,Credit_Card_Linked,2021-03-23,Active,1687,Cleaned and Validated
albert5992@upi,cust108998,Hdfc,Savings,2024-09-19,Active,411,Cleaned and Validated
sarah4355@upi,cust109230,Sbi,Savings,2024-11-05,Active,364,Cleaned and Validated
richard8299@upi,cust101824,Kotak,Current,2025-06-12,Suspended,145,Cleaned and Validated
cindy8389@upi,cust105627,Sbi,Savings,2022-12-16,Active,1054,Cleaned and Validated
theresa1924@upi,cust104031,Icici,Current,2023-02-16,Active,992,Cleaned and Validated
stephanie7189@upi,cust109523,Sbi,Credit_Card_Linked,2024-05-14,Active,539,Cleaned and Validated
michael7408@upi,cust105677,Pnb,Current,2024-02-19,Active,624,Cleaned and Validated
austin1476@upi,cust109039,Hdfc,Credit_Card_Linked,2025-05-18,Active,170,Cleaned and Validated
kathleen2615@upi,cust109704,Kotak,Current,2024-06-13,Active,509,Cleaned and Validated
tiffany4553@upi,cust109568,Pnb,Savings,2025-06-10,Active,147,Cleaned and Validated
heidi4713@upi,cust109363,Kotak,Credit_Card_Linked,2024-09-30,Active,400,Cleaned and Validated
john8903@upi,cust105959,Kotak,Savings,2025-02-01,Active,276,Cleaned and Validated
grant6081@upi,cust100790,Sbi,Credit_Card_Linked,2022-08-30,Active,1162,Cleaned and Validated
matthew6270@upi,cust105188,Icici,Savings,2024-09-09,Active,421,Cleaned and Validated
april6369@upi,cust107924,Sbi,Savings,2025-03-01,Active,248,Cleaned and Validated
lauren8966@upi,cust102980,Hdfc,Credit_Card_Linked,2025-04-04,Active,214,Cleaned and Validated
kristopher8831@upi,cust109630,Sbi,Savings,2022-11-01,Active,1099,Cleaned and Validated
ashley9363@upi,cust106362,Pnb,Savings,2023-03-07,Active,973,Cleaned and Validated
joseph1245@upi,cust106046,Kotak,Current,2024-02-28,Active,615,Cleaned and Validated
alexander9411@upi,cust106582,Hdfc,Savings,2023-11-01,Active,734,Cleaned and Validated
joseph2063@upi,cust103281,Axis,Savings,2024-12-26,Active,313,Cleaned and Validated
justin9493@upi,cust109657,Pnb,Savings,2023-01-06,Active,1033,Cleaned and Validated
tammy1775@upi,cust100094,Hdfc,Current,2024-12-04,Active,335,Cleaned and Validated
garrett8128@upi,cust109647,Hdfc,Current,2025-03-17,Active,232,Cleaned and Validated
rebecca2221@upi,cust107761,Axis,Savings,2023-11-18,Active,717,Cleaned and Validated
brett8082@upi,cust105939,Pnb,Credit_Card_Linked,2024-02-15,Active,628,Cleaned and Validated
charles1055@upi,cust103566,Icici,Savings,2025-06-16,Active,141,Cleaned and Validated
valerie7402@upi,cust107853,Axis,Credit_Card_Linked,2024-09-28,Active,402,Cleaned and Validated
jesse1243@upi,cust108167,Icici,Credit_Card_Linked,2023-04-08,Suspended,941,Cleaned and Validated
michele3804@upi,cust107374,Axis,Current,2024-10-02,Active,398,Cleaned and Validated
linda5748@upi,cust107445,Pnb,Current,2025-02-20,Active,257,Cleaned and Validated
sarah5091@upi,cust101853,Icici,Savings,2025-06-11,Active,146,Cleaned and Validated
steven2918@upi,cust100602,Kotak,Current,2024-01-06,Active,668,Cleaned and Validated
kevin5282@upi,cust109066,Pnb,Credit_Card_Linked,2025-06-10,Active,147,Cleaned and Validated
robin3755@upi,cust108529,Kotak,Current,2025-04-13,Active,205,Cleaned and Validated
thomas6341@upi,cust103412,Axis,Credit_Card_Linked,2023-10-18,Suspended,748,Cleaned and Validated
terrence5498@upi,cust106349,Axis,Credit_Card_Linked,2021-09-04,Suspended,1522,Cleaned and Validated
lisa8918@upi,cust102201,Kotak,Credit_Card_Linked,2025-07-09,Active,118,Cleaned and Validated
andrew5504@upi,cust104223,Sbi,Savings,2022-09-10,Active,1151,Cleaned and Validated
keith3830@upi,cust101405,Kotak,Savings,2022-02-20,Active,1353,Cleaned and Validated
tyler2081@upi,cust108746,Axis,Current,2025-07-09,Active,118,Cleaned and Validated
ronald8953@upi,cust102203,Axis,Credit_Card_Linked,2023-04-12,Active,937,Cleaned and Validated
courtney1730@upi,cust109130,Hdfc,Current,2023-04-02,Active,947,Cleaned and Validated
mark8039@upi,cust104727,Hdfc,Savings,2024-09-14,Active,416,Cleaned and Validated
morgan8912@upi,cust109700,Hdfc,Savings,2024-12-29,Active,310,Cleaned and Validated
brian4591@upi,cust100942,Sbi,Current,2024-01-29,Active,645,Cleaned and Validated
eric3709@upi,cust103339,Axis,Current,2024-10-15,Active,385,Cleaned and Validated
austin1550@upi,cust101334,Icici,Savings,2025-03-11,Active,238,Cleaned and Validated
joe7122@upi,cust104295,Hdfc,Current,2025-08-01,Active,95,Cleaned and Validated
audrey7766@upi,cust101461,Hdfc,Current,2024-07-10,Active,482,Cleaned and Validated
christopher7202@upi,cust106892,Pnb,Credit_Card_Linked,2025-06-18,Active,139,Cleaned and Validated
mr.5325@upi,cust101068,Icici,Savings,2024-11-09,Suspended,360,Cleaned and Validated
robert6886@upi,cust101660,Axis,Savings,2024-07-24,Active,468,Cleaned and Validated
scott9330@upi,cust102456,Kotak,Credit_Card_Linked,2024-01-11,Active,663,Cleaned and Validated
alex7223@upi,cust104324,Hdfc,Current,2023-05-28,Active,891,Cleaned and Validated
julia5858@upi,cust101839,Icici,Credit_Card_Linked,2022-03-30,Active,1315,Cleaned and Validated
kevin9017@upi,cust104309,Kotak,Current,2021-10-01,Active,1495,Cleaned and Validated
steven7659@upi,cust106949,Kotak,Credit_Card_Linked,2023-05-01,Active,918,Cleaned and Validated
samuel7554@upi,cust102618,Sbi,Current,2025-06-25,Active,132,Cleaned and Validated
joanne7008@upi,cust105386,Kotak,Credit_Card_Linked,2025-03-16,Active,233,Cleaned and Validated
michelle1077@upi,cust106965,Hdfc,Current,2022-10-30,Active,1101,Cleaned and Validated
michelle5717@upi,cust107223,Kotak,Credit_Card_Linked,2023-04-07,Active,942,Cleaned and Validated
paul9496@upi,cust105956,Pnb,Credit_Card_Linked,2022-11-03,Active,1097,Cleaned and Validated
gary9495@upi,cust103516,Sbi,Credit_Card_Linked,2025-02-10,Active,267,Cleaned and Validated
kenneth3499@upi,cust103951,Kotak,Current,2024-11-15,Active,354,Cleaned and Validated
mark7920@upi,cust109673,Sbi,Savings,2023-06-09,Active,879,Cleaned and Validated
benjamin8032@upi,cust108270,Kotak,Savings,2022-04-15,Active,1299,Cleaned and Validated
charles1875@upi,cust100974,Hdfc,Credit_Card_Linked,2025-06-01,Active,156,Cleaned and Validated
ricardo7814@upi,cust100322,Pnb,Current,2023-04-06,Active,943,Cleaned and Validated
james6269@upi,cust107192,Axis,Credit_Card_Linked,2022-10-10,Active,1121,Cleaned and Validated
steven3969@upi,cust107465,Hdfc,Credit_Card_Linked,2021-12-13,Active,1422,Cleaned and Validated
cheryl8021@upi,cust101373,Axis,Current,2025-07-13,Active,114,Cleaned and Validated
teresa7835@upi,cust103753,Icici,Credit_Card_Linked,2025-06-29,Active,128,Cleaned and Validated
brandy2114@upi,cust102348,Kotak,Current,2024-08-26,Active,435,Cleaned and Validated
shari6771@upi,cust109916,Hdfc,Current,2024-08-19,Suspended,442,Cleaned and Validated
james2195@upi,cust109639,Icici,Credit_Card_Linked,2024-03-07,Active,607,Cleaned and Validated
jeffrey5079@upi,cust105019,Sbi,Current,2025-02-28,Active,249,Cleaned and Validated
michael6093@upi,cust100101,Kotak,Credit_Card_Linked,2021-12-24,Blocked,1411,Cleaned and Validated
brittney8452@upi,cust104302,Icici,Credit_Card_Linked,2021-10-08,Suspended,1488,Cleaned and Validated
randy1202@upi,cust103115,Axis,Credit_Card_Linked,2024-01-18,Active,656,Cleaned and Validated
virginia6686@upi,cust106253,Axis,Credit_Card_Linked,2023-07-16,Active,842,Cleaned and Validated
karen2608@upi,cust109427,Pnb,Credit_Card_Linked,2025-05-19,Active,169,Cleaned and Validated
jeffery2347@upi,cust103438,Hdfc,Savings,2023-06-28,Active,860,Cleaned and Validated
lynn8770@upi,cust107287,Icici,Savings,2025-01-14,Active,294,Cleaned and Validated
alyssa4706@upi,cust104805,Sbi,Current,2023-12-12,Active,693,Cleaned and Validated
maria1480@upi,cust103580,Kotak,Savings,2025-08-01,Active,95,Cleaned and Validated
melissa6759@upi,cust101138,Icici,Credit_Card_Linked,2025-01-15,Suspended,293,Cleaned and Validated
ashley8363@upi,cust106661,Kotak,Savings,2025-07-23,Active,104,Cleaned and Validated
christopher4756@upi,cust102357,Pnb,Current,2023-02-16,Active,992,Cleaned and Validated
michelle4898@upi,cust107956,Hdfc,Savings,2025-04-07,Suspended,211,Cleaned and Validated
michael7104@upi,cust108046,Kotak,Current,2025-05-19,Active,169,Cleaned and Validated
elizabeth9070@upi,cust102117,Hdfc,Credit_Card_Linked,2022-07-03,Active,1220,Cleaned and Validated
daniel8279@upi,cust108003,Sbi,Current,2022-12-31,Active,1039,Cleaned and Validated
paul2326@upi,cust100965,Icici,Credit_Card_Linked,2025-04-07,Blocked,211,Cleaned and Validated
richard2841@upi,cust100412,Hdfc,Savings,2021-12-31,Active,1404,Cleaned and Validated
ashley5260@upi,cust100198,Sbi,Credit_Card_Linked,2024-10-09,Active,391,Cleaned and Validated
chase3246@upi,cust103035,Sbi,Savings,2024-11-24,Active,345,Cleaned and Validated
joseph7526@upi,cust103672,Icici,Credit_Card_Linked,2025-08-02,Active,94,Cleaned and Validated
susan7496@upi,cust102689,Kotak,Current,2025-03-09,Active,240,Cleaned and Validated
robin3477@upi,cust103801,Kotak,Current,2025-07-20,Active,107,Cleaned and Validated
kelsey1346@upi,cust106197,Sbi,Current,2025-03-22,Active,227,Cleaned and Validated
daniel4244@upi,cust102025,Axis,Savings,2024-02-11,Active,632,Cleaned and Validated
vincent1660@upi,cust101171,Icici,Current,2025-07-19,Active,108,Cleaned and Validated
sandra1750@upi,cust102163,Pnb,Credit_Card_Linked,2022-10-23,Active,1108,Cleaned and Validated
monica9380@upi,cust109558,Pnb,Credit_Card_Linked,2024-07-05,Active,487,Cleaned and Validated
jeffrey7178@upi,cust109856,Kotak,Savings,2025-03-14,Active,235,Cleaned and Validated
justin9150@upi,cust100081,Hdfc,Credit_Card_Linked,2025-04-14,Active,204,Cleaned and Validated
oscar2124@upi,cust102911,Icici,Credit_Card_Linked,2025-07-04,Active,123,Cleaned and Validated
cory4866@upi,cust101887,Pnb,Current,2024-08-12,Active,449,Cleaned and Validated
laura5242@upi,cust108238,Kotak,Current,2024-03-13,Active,601,Cleaned and Validated
debbie9647@upi,cust103700,Hdfc,Current,2023-06-26,Active,862,Cleaned and Validated
susan3477@upi,cust107668,Pnb,Current,2024-05-20,Active,533,Cleaned and Validated
amanda3815@upi,cust101961,Pnb,Savings,2024-11-26,Active,343,Cleaned and Validated
linda7238@upi,cust102005,Axis,Credit_Card_Linked,2024-12-07,Active,332,Cleaned and Validated
mark1770@upi,cust104381,Sbi,Credit_Card_Linked,2025-04-11,Active,207,Cleaned and Validated
stephanie3907@upi,cust107084,Pnb,Savings,2024-07-27,Active,465,Cleaned and Validated
thomas4410@upi,cust102625,Sbi,Current,2024-11-10,Active,359,Cleaned and Validated
laura8330@upi,cust107714,Icici,Current,2024-08-26,Active,435,Cleaned and Validated
kenneth4494@upi,cust103302,Pnb,Savings,2023-06-25,Active,863,Cleaned and Validated
heidi1687@upi,cust107424,Icici,Current,2024-04-16,Active,567,Cleaned and Validated
cynthia8284@upi,cust104678,Hdfc,Current,2025-03-15,Active,234,Cleaned and Validated
robert2144@upi,cust106530,Sbi,Credit_Card_Linked,2023-07-24,Active,834,Cleaned and Validated
casey6244@upi,cust107382,Kotak,Current,2024-11-27,Active,342,Cleaned and Validated
joshua5180@upi,cust100030,Hdfc,Credit_Card_Linked,2025-04-30,Active,188,Cleaned and Validated
thomas4692@upi,cust109898,Icici,Credit_Card_Linked,2024-12-20,Active,319,Cleaned and Validated
tammy6088@upi,cust102381,Hdfc,Credit_Card_Linked,2025-02-02,Active,275,Cleaned and Validated
steven1352@upi,cust104584,Kotak,Savings,2025-05-19,Active,169,Cleaned and Validated
john4358@upi,cust104319,Axis,Credit_Card_Linked,2024-02-26,Active,617,Cleaned and Validated
andrew5110@upi,cust108554,Pnb,Credit_Card_Linked,2023-10-10,Active,756,Cleaned and Validated
jennifer7354@upi,cust104205,Axis,Savings,2025-06-13,Active,144,Cleaned and Validated
maria4979@upi,cust106213,Sbi,Current,2024-10-28,Active,372,Cleaned and Validated
jared3508@upi,cust104388,Hdfc,Current,2021-10-10,Active,1486,Cleaned and Validated
melanie9127@upi,cust105523,Icici,Current,2025-03-23,Active,226,Cleaned and Validated
jesse1652@upi,cust100867,Icici,Credit_Card_Linked,2023-10-06,Active,760,Cleaned and Validated
gregory2603@upi,cust104952,Axis,Savings,2024-03-08,Active,606,Cleaned and Validated
audrey9461@upi,cust102415,Icici,Credit_Card_Linked,2024-05-10,Active,543,Cleaned and Validated
emily3989@upi,cust109611,Pnb,Current,2025-01-19,Active,289,Cleaned and Validated
michael9805@upi,cust103501,Axis,Savings,2023-07-08,Blocked,850,Cleaned and Validated
charles3596@upi,cust108219,Axis,Credit_Card_Linked,2025-02-27,Active,250,Cleaned and Validated
carlos6891@upi,cust107450,Sbi,Credit_Card_Linked,2024-05-20,Active,533,Cleaned and Validated
caroline9048@upi,cust109277,Kotak,Credit_Card_Linked,2021-11-25,Active,1440,Cleaned and Validated
pamela4011@upi,cust100214,Pnb,Current,2024-10-11,Active,389,Cleaned and Validated
christina4406@upi,cust102873,Kotak,Current,2024-12-10,Blocked,329,Cleaned and Validated
joshua9714@upi,cust107204,Icici,Savings,2022-07-27,Active,1196,Cleaned and Validated
angela2579@upi,cust107080,Pnb,Current,2025-03-13,Active,236,Cleaned and Validated
brandon2717@upi,cust101289,Pnb,Savings,2025-01-13,Active,295,Cleaned and Validated
kristy7058@upi,cust103289,Axis,Savings,2022-02-27,Suspended,1346,Cleaned and Validated
susan4216@upi,cust108928,Icici,Current,2025-07-24,Blocked,103,Cleaned and Validated
kaitlyn9275@upi,cust108265,Sbi,Credit_Card_Linked,2025-05-08,Active,180,Cleaned and Validated
william6061@upi,cust102139,Axis,Savings,2025-03-08,Active,241,Cleaned and Validated
jeffrey5129@upi,cust102687,Icici,Current,2023-08-19,Active,808,Cleaned and Validated
ian7374@upi,cust100466,Pnb,Current,2023-09-27,Active,769,Cleaned and Validated
katie6669@upi,cust106435,Sbi,Current,2025-08-01,Active,95,Cleaned and Validated
jennifer2576@upi,cust108394,Axis,Savings,2023-02-05,Active,1003,Cleaned and Validated
mrs.6239@upi,cust102421,Pnb,Savings,2024-04-05,Active,578,Cleaned and Validated
mark1144@upi,cust101407,Hdfc,Savings,2023-03-29,Active,951,Cleaned and Validated
ana9248@upi,cust107173,Pnb,Credit_Card_Linked,2025-04-01,Active,217,Cleaned and Validated
jeffery1517@upi,cust108420,Axis,Current,2023-11-05,Active,730,Cleaned and Validated
wayne8147@upi,cust109985,Kotak,Current,2025-03-08,Active,241,Cleaned and Validated
jake3612@upi,cust102948,Kotak,Savings,2022-10-03,Active,1128,Cleaned and Validated
william1994@upi,cust108515,Kotak,Current,2024-02-22,Active,621,Cleaned and Validated
tommy8688@upi,cust105173,Axis,Current,2023-01-30,Active,1009,Cleaned and Validated
jamie5443@upi,cust102079,Axis,Current,2023-02-07,Active,1001,Cleaned and Validated
jody8777@upi,cust108287,Hdfc,Credit_Card_Linked,2023-04-11,Active,938,Cleaned and Validated
eric5844@upi,cust103988,Hdfc,Current,2024-03-31,Active,583,Cleaned and Validated
lindsey3147@upi,cust100836,Kotak,Savings,2023-11-26,Active,709,Cleaned and Validated
mary4080@upi,cust102227,Axis,Credit_Card_Linked,2024-06-16,Active,506,Cleaned and Validated
steven8910@upi,cust106984,Axis,Credit_Card_Linked,2025-08-03,Active,93,Cleaned and Validated
donna6140@upi,cust106883,Icici,Current,2025-08-04,Active,92,Cleaned and Validated
sandra1922@upi,cust101443,Hdfc,Current,2024-12-21,Active,318,Cleaned and Validated
abigail2969@upi,cust101345,Kotak,Credit_Card_Linked,2021-09-04,Active,1522,Cleaned and Validated
richard8182@upi,cust107245,Axis,Savings,2022-12-02,Active,1068,Cleaned and Validated
caroline7334@upi,cust104971,Pnb,Current,2024-10-18,Active,382,Cleaned and Validated
heather2228@upi,cust106399,Hdfc,Current,2025-08-03,Active,93,Cleaned and Validated
raymond3658@upi,cust105472,Kotak,Savings,2023-09-19,Active,777,Cleaned and Validated
bradley8439@upi,cust106551,Hdfc,Credit_Card_Linked,2025-03-25,Active,224,Cleaned and Validated
julie8600@upi,cust102235,Sbi,Credit_Card_Linked,2024-12-02,Active,337,Cleaned and Validated
steven2105@upi,cust108725,Sbi,Savings,2025-06-04,Active,153,Cleaned and Validated
tyler3940@upi,cust107994,Icici,Current,2025-03-30,Active,219,Cleaned and Validated
katie8719@upi,cust105744,Kotak,Current,2024-12-31,Active,308,Cleaned and Validated
carla2462@upi,cust109502,Kotak,Current,2025-05-05,Active,183,Cleaned and Validated
dwayne7316@upi,cust107921,Hdfc,Savings,2025-04-23,Active,195,Cleaned and Validated
robert3886@upi,cust107647,Sbi,Savings,2025-07-14,Active,113,Cleaned and Validated
lynn9902@upi,cust103727,Axis,Credit_Card_Linked,2025-02-19,Active,258,Cleaned and Validated
jessica8109@upi,cust109299,Axis,Credit_Card_Linked,2025-06-01,Active,156,Cleaned and Validated
jonathan6136@upi,cust100855,Kotak,Current,2023-12-06,Active,699,Cleaned and Validated
julie6125@upi,cust106131,Axis,Credit_Card_Linked,2022-12-26,Active,1044,Cleaned and Validated
jesus9605@upi,cust105549,Kotak,Credit_Card_Linked,2023-08-18,Active,809,Cleaned and Validated
bailey9304@upi,cust109487,Hdfc,Credit_Card_Linked,2025-01-17,Active,291,Cleaned and Validated
troy1833@upi,cust105890,Icici,Credit_Card_Linked,2023-07-14,Active,844,Cleaned and Validated
tammy4706@upi,cust108471,Sbi,Current,2024-12-19,Active,320,Cleaned and Validated
jason2053@upi,cust107867,Icici,Savings,2025-06-27,Active,130,Cleaned and Validated
rachel9832@upi,cust101589,Axis,Current,2024-03-31,Active,583,Cleaned and Validated
crystal6051@upi,cust104143,Axis,Current,2025-03-23,Active,226,Cleaned and Validated
sheila3975@upi,cust103952,Pnb,Savings,2024-07-25,Active,467,Cleaned and Validated
christina4757@upi,cust106580,Axis,Savings,2024-10-14,Active,386,Cleaned and Validated
brenda2416@upi,cust107293,Pnb,Current,2024-09-23,Active,407,Cleaned and Validated
leslie5619@upi,cust104032,Kotak,Savings,2024-09-06,Active,424,Cleaned and Validated
ian4573@upi,cust102629,Hdfc,Credit_Card_Linked,2024-04-17,Active,566,Cleaned and Validated
lorraine1010@upi,cust101352,Pnb,Credit_Card_Linked,2025-07-22,Active,105,Cleaned and Validated
sharon1543@upi,cust100951,Icici,Credit_Card_Linked,2024-10-18,Active,382,Cleaned and Validated
brittany4543@upi,cust104102,Icici,Current,2024-04-12,Active,571,Cleaned and Validated
mrs.2270@upi,cust105502,Pnb,Credit_Card_Linked,2023-03-31,Active,949,Cleaned and Validated
nathaniel9479@upi,cust101046,Kotak,Current,2025-02-14,Active,263,Cleaned and Validated
nicholas8203@upi,cust109257,Icici,Savings,2024-01-09,Active,665,Cleaned and Validated
megan3001@upi,cust109665,Pnb,Current,2025-01-30,Active,278,Cleaned and Validated
henry1701@upi,cust100418,Kotak,Current,2024-10-31,Active,369,Cleaned and Validated
tommy2271@upi,cust103409,Hdfc,Current,2023-06-29,Active,859,Cleaned and Validated
anthony6495@upi,cust103209,Axis,Credit_Card_Linked,2024-02-12,Active,631,Cleaned and Validated
alvin4181@upi,cust106489,Sbi,Credit_Card_Linked,2025-04-23,Active,195,Cleaned and Validated
wendy8395@upi,cust103521,Sbi,Current,2023-05-09,Active,910,Cleaned and Validated
melissa2321@upi,cust104665,Icici,Credit_Card_Linked,2023-09-06,Suspended,790,Cleaned and Validated
cindy9525@upi,cust107658,Hdfc,Credit_Card_Linked,2022-10-06,Active,1125,Cleaned and Validated
kara6207@upi,cust105607,Kotak,Current,2022-04-15,Active,1299,Cleaned and Validated
samantha3992@upi,cust101439,Hdfc,Current,2025-07-27,Active,100,Cleaned and Validated
carl5322@upi,cust104149,Pnb,Savings,2023-10-14,Blocked,752,Cleaned and Validated
melissa6292@upi,cust100044,Icici,Savings,2024-04-26,Active,557,Cleaned and Validated
jacqueline5635@upi,cust101310,Sbi,Current,2025-03-27,Active,222,Cleaned and Validated
brandy9423@upi,cust102348,Kotak,Credit_Card_Linked,2023-12-30,Active,675,Cleaned and Validated
kimberly7088@upi,cust108463,Pnb,Credit_Card_Linked,2024-06-21,Active,501,Cleaned and Validated
kristopher8789@upi,cust102866,Icici,Savings,2023-07-12,Active,846,Cleaned and Validated
samuel6088@upi,cust107309,Kotak,Current,2023-12-27,Active,678,Cleaned and Validated
allison3953@upi,cust105366,Pnb,Credit_Card_Linked,2023-10-15,Active,751,Cleaned and Validated
christina7740@upi,cust102165,Pnb,Savings,2025-02-08,Active,269,Cleaned and Validated
charles8176@upi,cust107743,Axis,Credit_Card_Linked,2025-07-20,Active,107,Cleaned and Validated
tracy2117@upi,cust109560,Hdfc,Current,2025-01-19,Active,289,Cleaned and Validated
susan4997@upi,cust106423,Hdfc,Savings,2024-02-01,Suspended,642,Cleaned and Validated
mia9382@upi,cust104817,Hdfc,Current,2025-08-05,Active,91,Cleaned and Validated
dylan4230@upi,cust102589,Kotak,Current,2023-01-31,Active,1008,Cleaned and Validated
sandra9689@upi,cust104772,Kotak,Credit_Card_Linked,2025-08-04,Active,92,Cleaned and Validated
marisa9792@upi,cust100872,Pnb,Savings,2025-07-04,Blocked,123,Cleaned and Validated
benjamin9167@upi,cust104583,Axis,Savings,2023-10-04,Active,762,Cleaned and Validated
carolyn8596@upi,cust107375,Axis,Credit_Card_Linked,2025-06-15,Active,142,Cleaned and Validated
dorothy1620@upi,cust104162,Axis,Savings,2025-04-08,Active,210,Cleaned and Validated
nicole4620@upi,cust109607,Pnb,Credit_Card_Linked,2022-06-07,Active,1246,Cleaned and Validated
christopher5457@upi,cust103280,Kotak,Credit_Card_Linked,2023-10-19,Active,747,Cleaned and Validated
christy3224@upi,cust104882,Hdfc,Savings,2024-12-28,Active,311,Cleaned and Validated
michele3594@upi,cust103216,Pnb,Current,2025-08-01,Active,95,Cleaned and Validated
chelsea3753@upi,cust102237,Hdfc,Credit_Card_Linked,2025-05-09,Active,179,Cleaned and Validated
andrea7654@upi,cust102693,Icici,Savings,2024-01-10,Active,664,Cleaned and Validated
karen9848@upi,cust100145,Pnb,Credit_Card_Linked,2023-06-29,Active,859,Cleaned and Validated
christina7845@upi,cust104927,Icici,Credit_Card_Linked,2025-02-05,Active,272,Cleaned and Validated
anthony1872@upi,cust100609,Pnb,Savings,2025-07-22,Active,105,Cleaned and Validated
alex7113@upi,cust109420,Pnb,Credit_Card_Linked,2025-04-12,Active,206,Cleaned and Validated
nicole9149@upi,cust106289,Sbi,Credit_Card_Linked,2023-05-01,Active,918,Cleaned and Validated
mark2816@upi,cust102223,Axis,Current,2024-12-17,Active,322,Cleaned and Validated
chase1831@upi,cust103035,Kotak,Credit_Card_Linked,2023-04-13,Active,936,Cleaned and Validated
amber7454@upi,cust108989,Icici,Current,2025-05-31,Active,157,Cleaned and Validated
jason7154@upi,cust106122,Sbi,Credit_Card_Linked,2024-10-06,Active,394,Cleaned and Validated
emily4161@upi,cust107949,Sbi,Savings,2025-03-07,Active,242,Cleaned and Validated
william9633@upi,cust108580,Icici,Credit_Card_Linked,2025-04-06,Active,212,Cleaned and Validated
calvin8069@upi,cust108687,Hdfc,Credit_Card_Linked,2022-07-23,Active,1200,Cleaned and Validated
michael7929@upi,cust107607,Icici,Savings,2024-07-22,Active,470,Cleaned and Validated
lori1735@upi,cust109534,Icici,Savings,2023-10-09,Active,757,Cleaned and Validated
ms.8634@upi,cust109825,Pnb,Current,2023-05-14,Active,905,Cleaned and Validated
thomas7605@upi,cust108360,Kotak,Credit_Card_Linked,2025-08-05,Active,91,Cleaned and Validated
jean9364@upi,cust102940,Hdfc,Current,2021-06-24,Active,1594,Cleaned and Validated
paul4656@upi,cust105956,Hdfc,Current,2024-12-13,Suspended,326,Cleaned and Validated
andrea7207@upi,cust109346,Kotak,Current,2025-07-19,Active,108,Cleaned and Validated
francisco5579@upi,cust104904,Axis,Credit_Card_Linked,2025-07-16,Active,111,Cleaned and Validated
taylor7354@upi,cust103149,Icici,Current,2025-04-18,Active,200,Cleaned and Validated
susan2999@upi,cust108928,Axis,Current,2021-05-23,Suspended,1626,Cleaned and Validated
james3030@upi,cust104521,Axis,Savings,2024-02-18,Suspended,625,Cleaned and Validated
tina5645@upi,cust109117,Hdfc,Credit_Card_Linked,2024-03-01,Active,613,Cleaned and Validated
brittany9087@upi,cust100594,Pnb,Current,2024-08-25,Active,436,Cleaned and Validated
susan9084@upi,cust102689,Pnb,Savings,2025-04-01,Active,217,Cleaned and Validated
david4575@upi,cust106673,Kotak,Savings,2025-07-10,Active,117,Cleaned and Validated
adam1628@upi,cust106273,Hdfc,Credit_Card_Linked,2023-05-05,Active,914,Cleaned and Validated
kristen6593@upi,cust104869,Hdfc,Current,2023-02-11,Active,997,Cleaned and Validated
nicole8918@upi,cust100771,Hdfc,Savings,2023-11-17,Active,718,Cleaned and Validated
travis8467@upi,cust104792,Pnb,Savings,2025-04-09,Active,209,Cleaned and Validated
alexandra9338@upi,cust107693,Sbi,Current,2022-06-13,Active,1240,Cleaned and Validated
angela7263@upi,cust107899,Kotak,Credit_Card_Linked,2025-05-14,Active,174,Cleaned and Validated
kathryn4626@upi,cust103099,Sbi,Credit_Card_Linked,2024-08-09,Active,452,Cleaned and Validated
regina9633@upi,cust103961,Axis,Current,2022-02-23,Active,1350,Cleaned and Validated
christopher1467@upi,cust102289,Kotak,Savings,2025-01-19,Active,289,Cleaned and Validated
charles6179@upi,cust109540,Axis,Credit_Card_Linked,2023-03-25,Active,955,Cleaned and Validated
tiffany2722@upi,cust100961,Sbi,Credit_Card_Linked,2025-07-05,Active,122,Cleaned and Validated
mark2330@upi,cust107567,Pnb,Savings,2021-03-09,Active,1701,Cleaned and Validated
