customer_id,full_name,mobile_number,age,valid_age,valid_gender,region,date_joined,is_business_user,risk_score,risk_check_flag,validation_status_flag,cleaning_status
cust105293,Ashley Robinson,8437468550,52,OK,Female,north,11-06-2023,FALSE,0.32,OK,OK,Cleaned and Validated
cust105294,Joshua Williams,1277038765,37,OK,Male,east,07-01-2023,FALSE,0.1,OK,OK,Cleaned and Validated
cust105295,Alicia Rose,Unavailable,36,OK,Male,north,17-02-2023,FALSE,0.16,OK,Needs Review,Cleaned and Validated
cust105296,Michael Rose,5519639575,45,OK,Male,east,29-11-2022,FALSE,0.06,OK,OK,Cleaned and Validated
cust105297,Alison Obrien,7864156294,33,OK,Male,central,20-06-2024,FALSE,0.11,OK,OK,Cleaned and Validated
cust105298,Michael Harris,9620351241,35,OK,Male,north,27-11-2023,TRUE,0.08,OK,OK,Cleaned and Validated
cust105299,Rebecca Mckay,3215174193,56,OK,Female,central,14-06-2023,FALSE,0.33,OK,OK,Cleaned and Validated
cust105300,Adrian Thompson,4867142575,26,OK,Male,central,21-09-2021,FALSE,0.1,OK,OK,Cleaned and Validated
cust105301,Elizabeth Clark,8254242609,24,OK,Female,north,01-10-2023,FALSE,0.41,OK,OK,Cleaned and Validated
cust105302,Andrew Snyder,Unavailable,48,OK,Male,west,31-03-2024,FALSE,0.34,OK,Needs Review,Cleaned and Validated
cust105303,Terry Foster,3377459529,55,OK,Female,south,15-09-2020,FALSE,0.13,OK,OK,Cleaned and Validated
cust105304,Laura Gonzales Dds,Unavailable,26,OK,Female,north,10-10-2022,FALSE,0.18,OK,Needs Review,Cleaned and Validated
cust105305,Peter Flores,2355276688,30,OK,Female,north,23-04-2024,FALSE,0.04,OK,OK,Cleaned and Validated
cust105306,Eric Williams,4123474778,47,OK,Female,central,23-12-2020,FALSE,0,OK,OK,Cleaned and Validated
cust105307,Richard Reyes,6694201619,22,OK,Male,west,25-03-2025,FALSE,0.3,OK,OK,Cleaned and Validated
cust105308,Curtis Jenkins,2133629885,23,OK,Male,north,13-12-2021,FALSE,0.26,OK,OK,Cleaned and Validated
cust105309,Loretta Campbell,Unavailable,58,OK,Female,south,16-10-2021,FALSE,0.23,OK,Needs Review,Cleaned and Validated
cust105310,Melissa Montoya,5820121783,18,OK,Male,west,26-07-2022,FALSE,0.37,OK,OK,Cleaned and Validated
cust105311,Monica Gentry,6895499409,61,OK,Female,north,24-09-2024,FALSE,0.21,OK,OK,Cleaned and Validated
cust105312,David Hernandez,Unavailable,37,OK,Female,west,21-08-2023,TRUE,0.18,OK,Needs Review,Cleaned and Validated
cust105313,Melanie Osborne,Unavailable,53,OK,Female,east,08-09-2024,FALSE,0.2,OK,Needs Review,Cleaned and Validated
cust105314,Joseph Frost,2731746108,18,OK,Female,central,29-03-2021,TRUE,0.34,OK,OK,Cleaned and Validated
cust105315,Dr. Anthony Thompson,7104642290,62,OK,Male,south,24-04-2022,FALSE,0.04,OK,OK,Cleaned and Validated
cust105316,Andrea Smith,6921786159,62,OK,Female,north,07-10-2023,FALSE,0.18,OK,OK,Cleaned and Validated
cust105317,Susan Bailey,4617095902,51,OK,Male,west,21-07-2021,FALSE,0.44,OK,OK,Cleaned and Validated
cust105318,James Wolf,7262315907,36,OK,Male,central,10-01-2020,FALSE,0.22,OK,OK,Cleaned and Validated
cust105319,Robert Elliott,9598195331,40,OK,Male,central,22-03-2025,FALSE,0.14,OK,OK,Cleaned and Validated
cust105320,Claire Cole,8322368851,58,OK,Male,east,25-01-2021,FALSE,0.41,OK,OK,Cleaned and Validated
cust105321,Lisa Ramos,6805853603,50,OK,Female,east,06-02-2024,FALSE,0.2,OK,OK,Cleaned and Validated
cust105322,Kim Russell,5411208404,54,OK,Male,north,13-10-2020,FALSE,0.33,OK,OK,Cleaned and Validated
cust105323,Stephanie Hensley,6827949601,35,OK,Female,east,17-06-2023,FALSE,0.16,OK,OK,Cleaned and Validated
cust105324,Shelly Webster,4815301711,56,OK,Male,north,06-05-2025,FALSE,0.29,OK,OK,Cleaned and Validated
cust105325,Valerie Murphy,8905942805,51,OK,Female,east,03-06-2022,FALSE,0.15,OK,OK,Cleaned and Validated
cust105326,Craig Smith,5223949692,23,OK,Male,north,14-05-2024,FALSE,0.26,OK,OK,Cleaned and Validated
cust105327,Brian Clay Dvm,7373506891,54,OK,Male,west,24-07-2025,FALSE,0.31,OK,OK,Cleaned and Validated
cust105328,Jessica Gross,5287099652,21,OK,Male,north,11-10-2020,FALSE,0.05,OK,OK,Cleaned and Validated
cust105329,Scott Petty,8950591091,58,OK,Male,north,05-10-2022,FALSE,0.12,OK,OK,Cleaned and Validated
cust105330,Billy Pace,4680392959,48,OK,Male,north,10-05-2020,FALSE,0.26,OK,OK,Cleaned and Validated
cust105331,Chad Davis,2242218064,32,OK,Male,east,09-02-2020,FALSE,0.28,OK,OK,Cleaned and Validated
cust105332,Matthew Beck,4403371931,57,OK,Female,east,04-02-2025,FALSE,0.16,OK,OK,Cleaned and Validated
cust105333,Edward Johnson,3724901595,66,OK,Female,east,12-03-2022,FALSE,0.31,OK,OK,Cleaned and Validated
cust105334,Mr. Benjamin Baker,7126089101,51,OK,Female,north,20-08-2022,FALSE,0.4,OK,OK,Cleaned and Validated
cust105335,Yesenia Rodriguez,9394039520,19,OK,Male,east,31-10-2021,FALSE,0.15,OK,OK,Cleaned and Validated
cust105336,Travis Collins,5992675498,32,OK,Male,west,21-04-2021,FALSE,0.09,OK,OK,Cleaned and Validated
cust105337,Jason Reed,3185350461,21,OK,Female,east,20-04-2025,FALSE,0.25,OK,OK,Cleaned and Validated
cust105338,Melissa Garza,8327128239,60,OK,Male,central,18-10-2023,FALSE,0.19,OK,OK,Cleaned and Validated
cust105339,Madeline Welch,5156745505,55,OK,Male,west,26-03-2022,FALSE,0.22,OK,OK,Cleaned and Validated
cust105340,Benjamin Koch,3652663521,49,OK,Male,east,20-05-2024,FALSE,0.34,OK,OK,Cleaned and Validated
cust105341,Bradley Weber,8801813503,65,OK,Male,west,01-07-2024,FALSE,0.16,OK,OK,Cleaned and Validated
cust105342,Erin Mathis,2568508723,60,OK,Female,north,16-01-2024,FALSE,0.31,OK,OK,Cleaned and Validated
cust105343,Jason White,9332327275,35,OK,Female,east,20-08-2024,FALSE,0.32,OK,OK,Cleaned and Validated
cust105344,Rhonda Mccarthy,5979039596,33,OK,Male,east,22-01-2024,FALSE,0.13,OK,OK,Cleaned and Validated
cust105345,Brianna Duffy,8637086427,34,OK,Male,east,27-06-2022,FALSE,0,OK,OK,Cleaned and Validated
cust105346,Nancy Rose,3853738614,41,OK,Female,west,22-05-2021,FALSE,0,OK,OK,Cleaned and Validated
cust105347,Lisa Bishop,6815261194,26,OK,Male,east,24-10-2021,FALSE,0.37,OK,OK,Cleaned and Validated
cust105348,Donald Mcclure,Unavailable,69,OK,Male,south,01-07-2022,FALSE,0.58,OK,Needs Review,Cleaned and Validated
cust105349,Patricia Riley,9904058216,68,OK,Male,south,20-03-2025,FALSE,0.26,OK,OK,Cleaned and Validated
cust105350,Daniel Gonzalez,5240937758,64,OK,Male,central,27-02-2025,FALSE,0.27,OK,OK,Cleaned and Validated
cust105351,Arthur Hicks,Unavailable,55,OK,Female,central,11-01-2020,FALSE,0.3,OK,Needs Review,Cleaned and Validated
cust105352,James Silva,4815311611,42,OK,Male,west,12-05-2020,FALSE,0.17,OK,OK,Cleaned and Validated
cust105353,Samuel Clark,2485108832,61,OK,Male,west,03-06-2024,FALSE,0.21,OK,OK,Cleaned and Validated
cust105354,Eric Munoz,3182447221,25,OK,Female,south,15-11-2020,FALSE,0.12,OK,OK,Cleaned and Validated
cust105355,Briana Smith,8844823072,65,OK,Male,central,06-02-2023,FALSE,0.27,OK,OK,Cleaned and Validated
cust105356,Michael Martinez,7901819881,50,OK,Female,west,22-04-2022,FALSE,0.29,OK,OK,Cleaned and Validated
cust105357,Laurie Pena,9856230262,45,OK,Male,east,13-11-2024,FALSE,0.28,OK,OK,Cleaned and Validated
cust105358,Carlos Marks,5934415110,19,OK,Female,north,04-11-2023,FALSE,0.07,OK,OK,Cleaned and Validated
cust105359,John Williams,5591790011,57,OK,Male,central,22-01-2022,FALSE,0.36,OK,OK,Cleaned and Validated
cust105360,Tanya West,6146699380,43,OK,Male,central,09-02-2021,FALSE,0.28,OK,OK,Cleaned and Validated
cust105361,Javier Cunningham,2204762298,24,OK,Male,south,08-11-2024,FALSE,0.2,OK,OK,Cleaned and Validated
cust105362,Amy Acevedo,9208724735,58,OK,Male,central,01-05-2022,FALSE,0.22,OK,OK,Cleaned and Validated
cust105363,Mr. Mark Taylor,1117205950,65,OK,Female,central,14-07-2023,FALSE,0.06,OK,OK,Cleaned and Validated
cust105364,Melinda Boyd,6937968396,21,OK,Male,central,19-01-2022,FALSE,0.19,OK,OK,Cleaned and Validated
cust105365,Scott Williams,3029743646,37,OK,Male,east,29-03-2022,FALSE,0.19,OK,OK,Cleaned and Validated
cust105366,Allison Schneider,7662541831,26,OK,Female,east,12-11-2022,FALSE,0.35,OK,OK,Cleaned and Validated
cust105367,Shawn Bowers Phd,4848257263,40,OK,Male,west,03-06-2023,FALSE,0.21,OK,OK,Cleaned and Validated
cust105368,Karen Banks,4088745356,40,OK,Male,central,15-02-2025,FALSE,0.18,OK,OK,Cleaned and Validated
cust105369,Jordan Garcia,2175166219,34,OK,Male,west,08-06-2024,FALSE,0.21,OK,OK,Cleaned and Validated
cust105370,Alejandro Miller,7548707453,63,OK,Female,central,08-08-2023,TRUE,0.21,OK,OK,Cleaned and Validated
cust105371,Diane Green,3315877125,62,OK,Male,central,11-09-2020,TRUE,0.13,OK,OK,Cleaned and Validated
cust105372,Kathleen Coffey,8379214342,32,OK,Male,east,29-04-2022,FALSE,0.25,OK,OK,Cleaned and Validated
cust105373,Amber Woods,5733601373,66,OK,Female,central,26-11-2020,FALSE,0.11,OK,OK,Cleaned and Validated
cust105374,Janet Gibson,3765502292,21,OK,Female,south,27-07-2021,FALSE,0.16,OK,OK,Cleaned and Validated
cust105375,Brian Bowman,8799275504,40,OK,Male,north,14-11-2020,FALSE,0.01,OK,OK,Cleaned and Validated
cust105376,Timothy Rodriguez,8833561226,46,OK,Female,central,01-11-2022,FALSE,0.24,OK,OK,Cleaned and Validated
cust105377,Jennifer Salinas,8321868957,69,OK,Female,east,08-02-2023,FALSE,0.21,OK,OK,Cleaned and Validated
cust105378,Melissa Smith,1524832451,27,OK,Female,west,11-05-2021,FALSE,0.08,OK,OK,Cleaned and Validated
cust105379,Jessica Gilbert,3442059243,20,OK,Male,central,20-04-2021,FALSE,0.15,OK,OK,Cleaned and Validated
cust105380,William Rose,3506079518,53,OK,Female,south,08-08-2022,FALSE,0.34,OK,OK,Cleaned and Validated
cust105381,Jessica Roy,9232401713,52,OK,Male,south,27-05-2021,FALSE,0.17,OK,OK,Cleaned and Validated
cust105382,Nancy Johnson,3974628463,35,OK,Female,central,12-08-2023,FALSE,0,OK,OK,Cleaned and Validated
cust105383,Maria Mays,6699878417,32,OK,Male,west,07-08-2025,FALSE,0.4,OK,OK,Cleaned and Validated
cust105384,Frank Wells,9577137151,24,OK,Female,east,21-04-2025,FALSE,0.36,OK,OK,Cleaned and Validated
cust105385,Michael Martinez,6036805592,53,OK,Female,south,07-10-2022,FALSE,0.19,OK,OK,Cleaned and Validated
cust105386,Joanne Roach,7757440240,21,OK,Female,north,02-02-2025,FALSE,0.14,OK,OK,Cleaned and Validated
cust105387,Kathy Gordon,8568337037,60,OK,Female,west,16-06-2021,FALSE,0.09,OK,OK,Cleaned and Validated
cust105388,Benjamin Peterson,7322295876,46,OK,Male,east,28-01-2024,FALSE,0.19,OK,OK,Cleaned and Validated
cust105389,Erika Dudley,5187693640,62,OK,Male,north,19-08-2021,FALSE,0.19,OK,OK,Cleaned and Validated
cust105390,Adam Hendrix,7365005266,49,OK,Male,central,22-09-2022,FALSE,0.02,OK,OK,Cleaned and Validated
cust105391,Elijah Marshall,9099014600,58,OK,Female,east,08-05-2020,FALSE,0.22,OK,OK,Cleaned and Validated
cust105392,Stephen Vaughn,6864005135,28,OK,Female,central,21-06-2025,FALSE,0.22,OK,OK,Cleaned and Validated
cust105393,Ryan Kelly,7111420257,26,OK,Male,central,17-04-2022,TRUE,0.31,OK,OK,Cleaned and Validated
cust105394,Antonio Hodges,3500152371,19,OK,Other,north,29-08-2023,TRUE,0.2,OK,OK,Cleaned and Validated
cust105395,Claudia Ross,2591720330,37,OK,Female,central,24-12-2020,FALSE,0,OK,OK,Cleaned and Validated
cust105396,Anthony Hernandez,8326685220,51,OK,Male,north,13-10-2024,FALSE,0.15,OK,OK,Cleaned and Validated
cust105397,Justin Matthews Md,7562749997,67,OK,Female,south,28-02-2024,FALSE,0.03,OK,OK,Cleaned and Validated
cust105398,Rebecca Baker,9924588519,31,OK,Female,south,30-06-2024,FALSE,0.21,OK,OK,Cleaned and Validated
cust105399,Thomas Lester,3704309675,55,OK,Male,west,30-12-2022,FALSE,0.15,OK,OK,Cleaned and Validated
cust105400,Carl Crawford,5414349058,44,OK,Male,central,25-12-2022,FALSE,0.26,OK,OK,Cleaned and Validated
cust105401,Stephanie Mclaughlin,7547930882,65,OK,Male,north,07-01-2021,TRUE,0.28,OK,OK,Cleaned and Validated
cust105402,Maria Cordova,2511399533,65,OK,Male,east,10-06-2024,FALSE,0.21,OK,OK,Cleaned and Validated
cust105403,Michelle Murphy,1851510334,36,OK,Female,north,29-10-2023,FALSE,0.01,OK,OK,Cleaned and Validated
cust105404,Christina Weber,3956551193,70,OK,Female,north,11-02-2024,FALSE,0.32,OK,OK,Cleaned and Validated
cust105405,Mr. Stephen Fernandez Dvm,2927949491,26,OK,Female,south,07-12-2025,FALSE,0.01,OK,OK,Cleaned and Validated
cust105406,Brian Collier,6581737325,65,OK,Male,north,24-08-2024,FALSE,0.16,OK,OK,Cleaned and Validated
cust105407,Lauren Baldwin,5717799350,66,OK,Male,central,26-06-2025,FALSE,0.03,OK,OK,Cleaned and Validated
cust105408,Bryan Brown,7142557592,18,OK,Male,south,16-09-2021,FALSE,0.18,OK,OK,Cleaned and Validated
cust105409,Cheryl Carter,Unavailable,41,OK,Male,central,31-12-2020,FALSE,0.38,OK,Needs Review,Cleaned and Validated
cust105410,Tiffany Morris,4810393154,47,OK,Female,east,06-11-2023,FALSE,0.29,OK,OK,Cleaned and Validated
cust105411,Jennifer Benson,Unavailable,58,OK,Other,north,12-11-2023,FALSE,0.24,OK,Needs Review,Cleaned and Validated
cust105412,Jackie Castillo,1447844704,58,OK,Female,central,12-12-2020,FALSE,0.16,OK,OK,Cleaned and Validated
cust105413,Chad Sutton,2295775380,46,OK,Male,east,26-05-2021,FALSE,0.26,OK,OK,Cleaned and Validated
cust105414,Kevin Rivera,5252420544,66,OK,Male,south,29-10-2023,FALSE,0,OK,OK,Cleaned and Validated
cust105415,Austin Moore,7297229718,31,OK,Female,south,11-08-2022,FALSE,0.05,OK,OK,Cleaned and Validated
cust105416,Katelyn Aguilar,9592429223,55,OK,Female,central,17-01-2023,FALSE,0.29,OK,OK,Cleaned and Validated
cust105417,Lee Collins,9150531783,44,OK,Female,south,31-07-2022,FALSE,0.15,OK,OK,Cleaned and Validated
cust105418,Lisa Cruz,9737229554,66,OK,Male,north,26-02-2024,FALSE,0.35,OK,OK,Cleaned and Validated
cust105419,James Arroyo,5964551751,33,OK,Male,west,28-02-2022,FALSE,0.04,OK,OK,Cleaned and Validated
cust105420,Kevin Gibson,9368305747,41,OK,Female,north,18-07-2023,TRUE,0.37,OK,OK,Cleaned and Validated
cust105421,Dr. Daniel Cox Jr.,6125319128,22,OK,Female,south,21-02-2021,FALSE,0.24,OK,OK,Cleaned and Validated
cust105422,Amy Oconnor,7144112912,68,OK,Female,north,27-12-2024,FALSE,0.28,OK,OK,Cleaned and Validated
cust105423,Sergio Carlson,7141711833,67,OK,Male,east,03-05-2025,FALSE,0.24,OK,OK,Cleaned and Validated
cust105424,Brett Walker,7220668302,70,OK,Male,east,04-02-2024,FALSE,0.56,OK,OK,Cleaned and Validated
cust105425,Kristen Rivera,8899392196,67,OK,Female,south,21-12-2023,FALSE,0.07,OK,OK,Cleaned and Validated
cust105426,Spencer Atkins,3515784715,37,OK,Male,central,26-01-2022,FALSE,0.11,OK,OK,Cleaned and Validated
cust105427,Jennifer Vega,4528622620,69,OK,Female,south,01-12-2021,FALSE,0.11,OK,OK,Cleaned and Validated
cust105428,Rebecca Vance,1955782040,62,OK,Male,south,16-09-2023,FALSE,0.41,OK,OK,Cleaned and Validated
cust105429,Brittany Wright,9924707770,48,OK,Female,east,02-03-2023,FALSE,0.26,OK,OK,Cleaned and Validated
cust105430,Randy Haynes,7901796764,21,OK,Male,west,26-06-2021,FALSE,0.2,OK,OK,Cleaned and Validated
cust105431,John Duncan,2343684020,50,OK,Male,east,17-06-2021,FALSE,0,OK,OK,Cleaned and Validated
cust105432,Brianna Richardson,3249372357,69,OK,Female,south,14-02-2024,FALSE,0.31,OK,OK,Cleaned and Validated
cust105433,Lynn Barnett,9280903600,42,OK,Female,west,14-09-2020,FALSE,0.31,OK,OK,Cleaned and Validated
cust105434,John Hobbs,8786548932,60,OK,Female,west,04-07-2021,FALSE,0.42,OK,OK,Cleaned and Validated
cust105435,Brittany Trevino,9800692525,52,OK,Female,south,25-07-2024,TRUE,0.17,OK,OK,Cleaned and Validated
cust105436,Samuel Richardson,2201244557,61,OK,Male,west,11-09-2021,FALSE,0.1,OK,OK,Cleaned and Validated
cust105437,Lisa Peterson,1562370068,49,OK,Male,central,27-10-2020,FALSE,0.21,OK,OK,Cleaned and Validated
cust105438,Karen Rhodes,7584870860,20,OK,Female,east,21-04-2025,FALSE,0.17,OK,OK,Cleaned and Validated
cust105439,Keith Patel,Unavailable,25,OK,Male,north,29-05-2021,TRUE,0.06,OK,Needs Review,Cleaned and Validated
cust105440,Susan Martinez,1480626204,49,OK,Female,west,21-04-2021,FALSE,0.33,OK,OK,Cleaned and Validated
cust105441,Nancy Morton,4089642868,61,OK,Male,central,02-06-2022,TRUE,0.44,OK,OK,Cleaned and Validated
cust105442,Scott Peters,8038604841,30,OK,Male,east,24-07-2025,FALSE,0.29,OK,OK,Cleaned and Validated
cust105443,Richard Mack,2896234307,68,OK,Female,south,03-07-2023,TRUE,0.17,OK,OK,Cleaned and Validated
cust105444,Nicholas Ramsey,3248005689,19,OK,Female,south,11-04-2022,FALSE,0.11,OK,OK,Cleaned and Validated
cust105445,John Martinez,1363212792,34,OK,Male,west,19-04-2023,FALSE,0.24,OK,OK,Cleaned and Validated
cust105446,Wayne Johnson,4504324867,43,OK,Female,north,17-02-2022,FALSE,0.07,OK,OK,Cleaned and Validated
cust105447,Kenneth Brown,7003681597,47,OK,Male,north,17-02-2025,FALSE,0.28,OK,OK,Cleaned and Validated
cust105448,Larry Diaz,Unavailable,69,OK,Female,central,26-04-2023,FALSE,0.17,OK,Needs Review,Cleaned and Validated
cust105449,Kristina Brooks,5424920103,32,OK,Male,east,09-11-2022,FALSE,0.12,OK,OK,Cleaned and Validated
cust105450,Sarah Collins,7854908731,26,OK,Male,west,29-06-2025,FALSE,0.24,OK,OK,Cleaned and Validated
cust105451,Patrick Johnson,8992079655,63,OK,Male,west,24-05-2021,FALSE,0.2,OK,OK,Cleaned and Validated
cust105452,Andrew Barnes,3642577966,39,OK,Male,west,01-10-2023,FALSE,0.15,OK,OK,Cleaned and Validated
cust105453,Ashley Johnson,7103741748,69,OK,Female,south,30-07-2023,FALSE,0.28,OK,OK,Cleaned and Validated
cust105454,Bonnie Robles,7911903779,58,OK,Male,west,10-09-2021,TRUE,0.13,OK,OK,Cleaned and Validated
cust105455,Nicholas Anderson,4551670431,35,OK,Female,central,25-07-2022,FALSE,0.08,OK,OK,Cleaned and Validated
cust105456,Curtis Bullock,6300160662,22,OK,Female,east,01-12-2023,TRUE,0,OK,OK,Cleaned and Validated
cust105457,Allison Martinez,1464877856,68,OK,Female,central,04-04-2022,FALSE,0.54,OK,OK,Cleaned and Validated
cust105458,John Fuller,4919484348,36,OK,Female,central,25-01-2021,FALSE,0.07,OK,OK,Cleaned and Validated
cust105459,Annette Fox,7412643314,36,OK,Female,central,03-11-2022,FALSE,0.25,OK,OK,Cleaned and Validated
cust105460,Jon Henderson,3888631275,70,OK,Female,central,24-11-2022,FALSE,0.34,OK,OK,Cleaned and Validated
cust105461,Jessica Anderson,8784280224,39,OK,Female,west,25-02-2022,FALSE,0,OK,OK,Cleaned and Validated
cust105462,Jeanette Steele,9585148415,65,OK,Male,west,23-06-2023,FALSE,0.14,OK,OK,Cleaned and Validated
cust105463,Rick Morales,1036425965,56,OK,Female,north,29-12-2020,FALSE,0.34,OK,OK,Cleaned and Validated
cust105464,Lonnie Clark Dds,3506664683,43,OK,Male,north,17-02-2025,FALSE,0.17,OK,OK,Cleaned and Validated
cust105465,Steven Hodge,9631383746,21,OK,Female,north,07-06-2023,FALSE,0.34,OK,OK,Cleaned and Validated
cust105466,Kristen Roberson,8017887260,39,OK,Male,east,19-09-2022,FALSE,0.18,OK,OK,Cleaned and Validated
cust105467,Patrick Phillips,4000401110,47,OK,Male,west,13-12-2024,FALSE,0.24,OK,OK,Cleaned and Validated
cust105468,Cynthia Salas,1124311275,35,OK,Female,north,20-02-2021,FALSE,0.37,OK,OK,Cleaned and Validated
cust105469,Amanda Peterson,1837365309,68,OK,Male,east,21-10-2020,FALSE,0.05,OK,OK,Cleaned and Validated
cust105470,Matthew Delgado,5020528120,32,OK,Female,east,12-02-2020,FALSE,0,OK,OK,Cleaned and Validated
cust105471,Tracy Evans,1528744512,56,OK,Male,west,05-12-2025,FALSE,0.32,OK,OK,Cleaned and Validated
cust105472,Raymond Garrett,3536898608,49,OK,Male,east,21-06-2023,FALSE,0.45,OK,OK,Cleaned and Validated
cust105473,Matthew Bowers,2874719993,55,OK,Male,east,12-09-2023,FALSE,0.18,OK,OK,Cleaned and Validated
cust105474,Lindsey Andrade,8471243484,54,OK,Male,north,26-03-2025,FALSE,0.22,OK,OK,Cleaned and Validated
cust105475,John Levine,2268114091,39,OK,Female,east,08-02-2022,FALSE,0.13,OK,OK,Cleaned and Validated
cust105476,Susan Woods,8552026389,43,OK,Male,east,03-02-2021,FALSE,0.29,OK,OK,Cleaned and Validated
cust105477,Amy Martinez,6851201006,65,OK,Male,central,11-06-2020,FALSE,0.28,OK,OK,Cleaned and Validated
cust105478,Samuel Roberts,5920858527,68,OK,Male,central,24-07-2023,FALSE,0.27,OK,OK,Cleaned and Validated
cust105479,Andrea Wilson,9141520883,39,OK,Female,north,13-11-2024,FALSE,0.06,OK,OK,Cleaned and Validated
cust105480,Maria Jackson,6296307187,47,OK,Female,north,17-12-2020,FALSE,0.14,OK,OK,Cleaned and Validated
cust105481,William Graham,7040843905,24,OK,Female,central,14-08-2022,FALSE,0.23,OK,OK,Cleaned and Validated
cust105482,Scott Moore Phd,4578014624,46,OK,Male,north,20-07-2024,TRUE,0.37,OK,OK,Cleaned and Validated
cust105483,Robert Jones,5273709322,44,OK,Female,central,30-06-2024,FALSE,0.09,OK,OK,Cleaned and Validated
cust105484,Taylor Medina,8585932104,69,OK,Female,south,30-04-2023,FALSE,0,OK,OK,Cleaned and Validated
cust105485,Daniel Davis,4851983118,48,OK,Female,west,14-09-2021,FALSE,0.29,OK,OK,Cleaned and Validated
cust105486,Tina Case,5310002418,24,OK,Male,north,14-05-2023,FALSE,0.28,OK,OK,Cleaned and Validated
cust105487,Peter Lyons,7047295782,44,OK,Male,east,30-12-2022,FALSE,0.17,OK,OK,Cleaned and Validated
cust105488,Diana Peterson,2613868453,46,OK,Female,central,06-10-2021,FALSE,0.07,OK,OK,Cleaned and Validated
cust105489,Ryan Phillips,2134869352,34,OK,Male,west,10-04-2020,FALSE,0,OK,OK,Cleaned and Validated
cust105490,Mr. Steven Frank,3892977802,62,OK,Female,south,17-03-2024,FALSE,0.19,OK,OK,Cleaned and Validated
cust105491,Eric Hughes,9411519813,62,OK,Male,central,07-01-2021,FALSE,0.24,OK,OK,Cleaned and Validated
cust105492,Monica Bowman,Unavailable,65,OK,Male,east,25-03-2021,FALSE,0.12,OK,Needs Review,Cleaned and Validated
cust105493,Peter Allen,8868086706,56,OK,Male,central,02-08-2022,TRUE,0.17,OK,OK,Cleaned and Validated
cust105494,Jennifer Roberts Dvm,7507077287,28,OK,Male,central,07-10-2023,TRUE,0.06,OK,OK,Cleaned and Validated
cust105495,Cole Miller,7946292805,61,OK,Male,south,20-01-2023,FALSE,0.15,OK,OK,Cleaned and Validated
cust105496,James Dixon,1101754715,63,OK,Female,central,25-12-2021,TRUE,0.16,OK,OK,Cleaned and Validated
cust105497,Carolyn Owens,7959435689,35,OK,Female,central,11-03-2020,TRUE,0.09,OK,OK,Cleaned and Validated
cust105498,Billy Vaughan,3125868170,68,OK,Other,east,01-10-2021,FALSE,0.14,OK,OK,Cleaned and Validated
cust105499,Brandon Coffey,1673005632,22,OK,Female,east,29-06-2025,FALSE,0.1,OK,OK,Cleaned and Validated
cust105500,Regina Horton,6480181921,50,OK,Other,north,27-03-2023,FALSE,0.31,OK,OK,Cleaned and Validated
cust105501,Lindsay Murillo,5788604356,61,OK,Male,south,06-10-2022,FALSE,0.26,OK,OK,Cleaned and Validated
cust105502,Mrs. Stephanie Stevens Md,7250410641,67,OK,Female,south,16-12-2022,FALSE,0.08,OK,OK,Cleaned and Validated
cust105503,Natasha Burke,9348957213,27,OK,Female,south,21-04-2025,FALSE,0.04,OK,OK,Cleaned and Validated
cust105504,Austin Krueger,3774535649,23,OK,Female,north,03-07-2025,FALSE,0.31,OK,OK,Cleaned and Validated
cust105505,Kaitlyn Abbott,1716924071,27,OK,Male,west,13-05-2021,TRUE,0.29,OK,OK,Cleaned and Validated
cust105506,Denise Brooks,8012132589,48,OK,Male,central,31-07-2023,TRUE,0.16,OK,OK,Cleaned and Validated
cust105507,Jessica Webb,3418255148,51,OK,Female,south,29-12-2023,FALSE,0.06,OK,OK,Cleaned and Validated
cust105508,Anthony Lewis,5674216297,64,OK,Male,west,15-11-2022,FALSE,0.02,OK,OK,Cleaned and Validated
cust105509,Troy Levy,1754087414,64,OK,Other,south,26-10-2022,FALSE,0.12,OK,OK,Cleaned and Validated
cust105510,Jeffrey King,8419666620,56,OK,Female,south,31-07-2021,FALSE,0.19,OK,OK,Cleaned and Validated
cust105511,Jason Pena,1141772142,43,OK,Female,west,26-12-2021,FALSE,0.15,OK,OK,Cleaned and Validated
cust105512,Elizabeth Warner,Unavailable,43,OK,Male,west,17-10-2020,TRUE,0.28,OK,Needs Review,Cleaned and Validated
cust105513,Peter Howard,3568832863,26,OK,Male,south,30-05-2024,FALSE,0.14,OK,OK,Cleaned and Validated
cust105514,Keith Clark,3913573975,54,OK,Female,west,16-05-2023,FALSE,0.16,OK,OK,Cleaned and Validated
cust105515,Cameron Miller,8932993421,59,OK,Female,south,01-05-2025,FALSE,0.46,OK,OK,Cleaned and Validated
cust105516,Brenda Barron Dds,3261959495,20,OK,Female,west,24-03-2021,FALSE,0.13,OK,OK,Cleaned and Validated
cust105517,Matthew Stafford,6846018540,22,OK,Male,central,08-09-2021,FALSE,0.24,OK,OK,Cleaned and Validated
cust105518,Timothy Rodriguez,1920722333,33,OK,Female,east,30-09-2023,FALSE,0.1,OK,OK,Cleaned and Validated
cust105519,Steven Marsh,9824364567,22,OK,Female,east,25-07-2022,FALSE,0.32,OK,OK,Cleaned and Validated
cust105520,Shannon Jackson,2530391842,69,OK,Male,east,10-03-2024,FALSE,0.09,OK,OK,Cleaned and Validated
cust105521,Victoria Holt,2672613830,41,OK,Female,south,29-11-2022,TRUE,0.2,OK,OK,Cleaned and Validated
